ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba_zdających_polski,mean_polski,std_dev_polski,median_polski,mode_polski,liczba_zdających_matematyka,mean_matematyka,std_dev_matematyka,median_matematyka,mode_matematyka,liczba_zdających_angielski,mean_angielski,std_dev_angielski,median_angielski,mode_angielski
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30913,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 204 IM. 19 PUŁKU UŁANÓW WOŁYŃSKICH,Warszawa,ul. Bajkowa 17/21,77,71.80519481,12.99854034,73.0,58.0,77,79.19480519,21.80792121,90.0,93.0,77.0,88.23376623,16.19755962,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,27990,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 109 IM. BATALIONÓW CHŁOPSKICH,Warszawa,ul. Przygodna 2,72,75.19444444,11.33901682,76.0,73.0,72,65.59722222,27.68155208,70.0,97.0,73.0,88.19178082,17.88062205,95.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30870,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 138 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JÓZEFA HORSTA,Warszawa,ul. Mieczysława Pożaryskiego 2,38,72.13157895,10.88255739,73.0,67.0,38,71.42105263,26.49690308,80.0,93.0,42.0,84.0,21.66630036,95.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,27605,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 128 IM. MARII SKŁODOWSKIEJ-CURIE,Warszawa,ul. Kadetów 15,42,79.02380952,11.20690284,80.0,82.0,42,78.42857143,20.76529024,83.0,80.0,45.0,88.71111111,14.96161343,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,83672,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 124 IM. STANISŁAWA JACHOWICZA,Warszawa,ul. Bartoszycka 45/47,46,73.56521739,13.7408502,76.0,73.0,46,73.58695652,27.38896643,87.0,100.0,45.0,83.88888889,22.82418038,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30166,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 76 IM. 13 DYWIZJI PIECHOTY STRZELCÓW KRESOWYCH,Warszawa,ul. Poezji 5,46,66.45652174,12.83796429,69.0,71.0,46,69.10869565,26.30442867,75.0,100.0,48.0,70.20833333,28.07353316,80.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,26789,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 86 IM. BRONISŁAWA CZECHA,Warszawa,ul. Koryncka 33,54,71.48148148,14.50637247,71.0,84.0,54,61.38888889,27.32006227,65.0,93.0,54.0,81.61111111,22.71760344,94.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,29806,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 140 IM. KAZIMIERZA JEŻEWSKIEGO,Warszawa,ul. Wilgi 19,41,74.73170732,11.90618693,76.0,76.0,41,63.07317073,29.51179197,63.0,97.0,43.0,85.3255814,19.17935049,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,82711,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 63 IMIENIA WISŁAWY SZYMBORSKIEJ W WARSZAWIE,Warszawa,ul. Wał Miedzeszyński 141,8,74.125,13.35512542,74.5,71.0,8,80.0,24.73863375,91.5,100.0,8.0,95.5,5.385164807,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,31706,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 92,Warszawa,ul. Patriotów 347,41,81.36585366,12.25293613,84.0,82.0,41,92.75609756,11.42906114,97.0,97.0,40.0,97.175,7.25908913,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,31814,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 105 IM. ASTRID LINDGREN,Warszawa,ul. Żwanowiecka 46/50,12,78.25,10.1334841,79.0,71.0,12,90.16666667,14.3575377,93.0,100.0,12.0,96.75,2.586020108,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,125191,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 235 W OKRĘGOWYM OŚRODKU WYCHOWAWCZYM W WARSZAWIE-FALENICY,Warszawa,ul. Stanisława Jachowicza 4,5,38.2,17.0458206,42.0,,5,12.2,6.675327707,17.0,17.0,5.0,17.0,4.516635916,15.0,15.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,13192,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA TOWARZYSTWA EDUKACYJNEGO ""VIZJA: IM. KAZIMIERZA SZPOTAŃSKIEGO",Warszawa,ul. Patriotów 148,9,68.88888889,9.993825254,64.0,64.0,9,79.0,21.78684618,87.0,87.0,9.0,96.11111111,2.685121327,95.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52987,dla młodzieży,Nie,CHRZEŚCIJAŃSKA SZKOŁA PODSTAWOWA SAMUEL,Warszawa,ul. Mieczysława Pożaryskiego 28,11,75.72727273,12.00826162,78.0,78.0,11,78.45454545,18.96582398,83.0,97.0,11.0,95.90909091,3.287843876,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,29542,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 195 IM. KRÓLA MACIUSIA I,Warszawa,ul. Króla Maciusia 5,47,65.21276596,15.09957893,69.0,69.0,47,52.85106383,26.50088615,53.0,20.0,53.0,73.88679245,25.58276275,87.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,29949,dla młodzieży,Nie,SZKOŁA PODSTAWOWA SIÓSTR FELICJANEK NR 28 IM. BŁ. MARII ANGELI TRUSZKOWSKIEJ,Warszawa,ul. Azaliowa 10,49,81.91836735,7.894293301,82.0,80.0,49,84.79591837,17.91132305,90.0,100.0,49.0,89.89795918,13.53792089,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52988,dla młodzieży,Nie,"""ŻAGLE"" SZKOŁA PODSTAWOWA STOWARZYSZENIA STERNIK",Warszawa,ul. Mieczysława Pożaryskiego 28,40,69.6,8.57554663,72.0,73.0,40,87.375,13.18273018,90.0,93.0,40.0,94.35,5.833309524,96.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 39,Warszawa,ul. Trakt Lubelski 40,8,49.0,12.61942946,50.0,,8,15.0,6.264982043,15.0,7.0,7.0,53.85714286,30.33352022,38.0,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105302,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 349 W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII NR 8,Warszawa,ul. Podmokła 4,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,105306,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 137,Warszawa,ul. Patriotów 90,10,31.7,17.27454775,34.5,,10,16.7,8.911228871,15.0,17.0,10.0,18.2,5.6,17.0,15.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,264203,dla młodzieży,Nie,INTEGRACYJNA PODSTAWOWA SZKOŁA MONTESSORI WAWER,Warszawa,ul. Zerzeńska 10b,1,,,,,1,,,,,1.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,277512,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 404 IM. WIELKIEJ ORKIESTRY ŚWIĄTECZNEJ POMOCY,Warszawa,ul. Cyklamenów 28,70,74.05714286,12.86066618,76.0,80.0,70,65.95714286,26.07650049,73.0,93.0,72.0,88.09722222,16.24222867,95.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,87205,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 172 IM. POLSKIEJ ORGANIZACJI WOJSKOWEJ,Warszawa,ul. Brata Alberta 46,26,70.61538462,13.14732182,73.0,64.0,26,74.92307692,24.61382207,80.0,97.0,26.0,86.92307692,18.6855005,95.5,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,54139,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 173 IM. GÓRNIKÓW POLSKICH,Warszawa,inne Trakt Brzeski 18,43,70.76744186,14.71407681,71.0,73.0,43,66.34883721,24.99663579,70.0,47.0,46.0,82.54347826,21.51006491,93.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,34237,dla młodzieży,Nie,AUTORSKA SZKOŁA PODSTAWOWA NR 12,Warszawa,ul. Armii Krajowej 9,14,73.21428571,15.57093708,78.0,67.0,14,72.14285714,26.84308143,78.5,97.0,14.0,87.0,16.38814903,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,31707,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA NIEPUBLICZNA NR 90 ""SZKOŁA RODZINNA""",Warszawa,ul. Kruszyny 28,4,,,,,4,,,,,5.0,76.0,15.38830725,71.0,71.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,43929,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 353 IM. ""WIELKICH ODKRYWCÓW""",Warszawa,ul. Cieplarniana 23,79,71.27848101,13.04804822,71.0,60.0,79,71.96202532,25.52161806,77.0,93.0,81.0,87.02469136,17.19745553,95.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,53000,dla młodzieży,Nie,DWUJĘZYCZNA SZKOŁA PODSTAWOWA NR 1,Warszawa,ul. Wspólna 55,13,87.46153846,8.687881787,91.0,93.0,13,94.61538462,4.412193969,97.0,97.0,13.0,98.0,1.754116039,98.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,133545,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 385 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Warszawa,ul. Klimatyczna 1,45,65.68888889,11.70910799,69.0,69.0,45,76.73333333,22.92829402,87.0,97.0,48.0,86.89583333,20.503292,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,54132,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 171 IM. STANISŁAWA STASZICA,Warszawa,ul. Armii Krajowej 39,39,66.61538462,14.49246557,67.0,51.0,39,65.38461538,28.38617882,77.0,77.0,43.0,84.27906977,17.16855641,91.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,54142,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 174 Z ODDZIAŁAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI,Warszawa,pl. Plac Wojska Polskiego 28,17,62.64705882,20.24538052,71.0,82.0,17,59.47058824,25.0789756,57.0,57.0,17.0,71.94117647,22.12656266,76.0,58.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,482616,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ELZBIETY MAKSYMOWICZ-MIŁOSZ,Warszawa,ul. Fabryczna 6a,5,65.8,8.447484833,60.0,60.0,5,44.0,27.77768889,43.0,,5.0,89.4,9.350935782,95.0,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,8472,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 104 IM. MACIEJA RATAJA,Warszawa,ul. Przyczółkowa 27,39,79.8974359,14.33982239,84.0,84.0,39,63.41025641,25.94443565,70.0,77.0,39.0,75.41025641,24.64384039,87.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30461,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 261 IM. STANISŁAWA KOSTKI POTOCKIEGO W WARSZAWIE,Warszawa,ul. Wiertnicza 26,63,80.42857143,11.63016642,80.0,76.0,63,68.19047619,27.7167402,80.0,93.0,66.0,88.93939394,17.06039076,95.5,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,7056,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 169 IM. ORŁA BIAŁEGO,Warszawa,ul. Uprawna 9/17,30,72.23333333,17.46173595,78.0,80.0,29,51.17241379,31.69909056,50.0,13.0,35.0,81.0,21.49817268,93.0,93.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,6489,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 300 IM. WANDY RUTKIEWICZ,Warszawa,ul. Gubinowska 28/30,50,75.9,15.30130713,79.0,82.0,50,60.1,28.02516726,63.5,93.0,55.0,88.94545455,16.72278596,95.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52982,dla młodzieży,Nie,MIĘDZYNARODOWA EUROPEJSKA SZKOŁA PODSTAWOWA IM. JANA KUŁAKOWSKIEGO W WARSZAWIE - INTERNATIONAL EUROPEAN SCHOOL *WARSAW,Warszawa,ul. Wiertnicza 140,21,64.52380952,21.37559589,71.0,76.0,21,55.61904762,29.24360116,63.0,13.0,44.0,84.93181818,14.22928754,94.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,29950,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NIEPUBLICZNA KOLEGIUM ŚW. STANISŁAWA KOSTKI,Warszawa,ul. Bobrowiecka 9,1,,,,,1,,,,,1.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52998,dla młodzieży,Nie,POLSKO-NIEMIECKA SZKOŁA SPOTKAŃ I DIALOGU IM. WILLY'EGO BRANDTA W WARSZAWIE - SZKOŁA PODSTAWOWA,Warszawa,ul. św. Urszuli Ledóchowskiej 3,16,71.25,18.22944047,72.0,69.0,16,44.8125,22.15067366,35.0,30.0,6.0,95.0,4.966554809,97.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,121200,dla młodzieży,Nie,EDISON PRIMARY SCHOOL,Warszawa,ul. Królewicza Jakuba 69,21,74.9047619,16.22433435,80.0,80.0,21,52.71428571,27.62183894,47.0,23.0,22.0,90.72727273,14.60753796,95.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,123511,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA NIEPUBLICZNA IM. ""WIKTORII WIEDEŃSKIEJ"" FUNDACJI EDUKACYJNEJ ""VARSOVIA""",Warszawa,ul. Kolegiacka 1,24,86.29166667,5.689750776,87.0,89.0,24,77.375,17.06559038,80.0,80.0,24.0,97.625,2.595067437,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,128501,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA BRITISH PRIMARY SCHOOL OF WILANOW,Warszawa,ul. Prymasa Augusta Hlonda 12,10,61.3,24.30658347,70.0,84.0,10,41.3,24.62945391,28.0,20.0,20.0,90.75,7.942764003,93.0,93.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,130612,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 358 IM. HETMANA JANA ZAMOYSKIEGO W WARSZAWIE, PRZY UL. ŚW. URSZULI LEDÓCHOWSKIEJ 10",Warszawa,ul. św. Urszuli Ledóchowskiej 10,137,78.24817518,11.82400195,80.0,80.0,137,76.09489051,22.68279621,80.0,100.0,140.0,93.59285714,9.040303747,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,264708,dla młodzieży,Nie,POLISH BRITISH ACADEMY,Warszawa,ul. Wiertnicza 75,19,70.89473684,7.792673596,71.0,71.0,19,73.78947368,22.65897974,80.0,93.0,19.0,96.21052632,3.253806635,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,267771,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM. A. EINSTEINA,Warszawa,ul. Prymasa Augusta Hlonda 20,17,67.58823529,13.89057583,69.0,73.0,17,68.47058824,30.28515001,83.0,100.0,19.0,94.84210526,5.284168589,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,274372,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 400 IM. MARII SKŁODOWSKIEJ-CURIE W WARSZAWIE, UL. OŚ KRÓLEWSKA 25",Warszawa,ul. Oś Królewska 25,68,81.30882353,11.31794171,82.0,82.0,68,80.48529412,21.89244608,87.0,100.0,79.0,93.44303797,12.36956948,98.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,41818,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 227 IM. LOTNIKÓW POLSKICH,Warszawa,ul. Astronautów 17,27,69.44444444,12.10856242,71.0,64.0,27,61.92592593,25.09378841,57.0,53.0,29.0,81.5862069,20.57537403,89.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,29953,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA NR 30 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,ul. Astronautów 11,16,78.9375,9.762612035,80.0,80.0,16,80.25,24.33233445,90.0,100.0,16.0,89.5,12.99038106,94.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30975,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 87 IM. 7 PP AK ""GARŁUCH""",Warszawa,ul. Malownicza 31,31,79.25806452,13.64992672,80.0,80.0,31,70.22580645,26.85049369,70.0,100.0,35.0,83.6,17.65575584,93.0,93.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30974,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 88 IM. GABRIELA NARUTOWICZA,Warszawa,ul. Radarowa 4b,43,71.88372093,16.18527798,78.0,78.0,43,54.1627907,32.12615412,53.0,100.0,52.0,71.25,31.53439819,86.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30971,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 66 IM. KS. JULIANA CHROŚCICKIEGO,Warszawa,ul. Przepiórki 16/18,26,77.34615385,15.1275152,81.0,64.0,26,69.61538462,29.39397757,78.5,100.0,26.0,82.65384615,24.62322591,92.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,128769,dla młodzieży,Nie,"MIĘDZYNARODOWA SZKOŁA PODSTAWOWA TOWARZYSTWA EDUKACYJNEGO ""VIZJA""",Warszawa,ul. 1 Sierpnia 8a,10,74.4,12.41128519,79.0,84.0,10,83.1,16.50727113,88.5,97.0,11.0,91.27272727,13.75163401,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,130316,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 359,Warszawa,ul. Promienista 12a,48,79.77083333,11.78494729,80.0,89.0,48,63.39583333,28.27376551,73.0,80.0,51.0,84.07843137,22.80939189,95.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,53002,dla młodzieży,Nie,WARSAW BILINGUAL SCHOOL DWUJĘZYCZNA SZKOŁA PODSTAWOWA IM. PROFESORA WŁADYSŁAWA BARTOSZEWSKIEGO,Warszawa,ul. Radarowa 6,12,93.58333333,4.172495922,93.0,93.0,12,90.08333333,7.952550255,93.0,97.0,12.0,97.16666667,2.995366793,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,53027,dla młodzieży,Nie,INTEGRACYJNA PODSTAWOWA SZKOŁA MONTESSORI ELIPSOIDA,Warszawa,ul. Władysława Żeleńskiego 3,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,124012,dla młodzieży,Nie,"NIEPUBLICZNA POLSKO-ANGIELSKA SZKOŁA PODSTAWOWA ""VANCOUVER SCHOOLS""",Warszawa,ul. Globusowa 38,5,79.2,9.30376268,76.0,,5,34.8,24.01166383,20.0,,5.0,91.2,14.67514906,98.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,129719,dla młodzieży,Nie,SZKOŁA PODSTAWOWA MIKROSZKOŁA WŁOCHY,Warszawa,ul. Mikołajska 42,13,86.69230769,10.04133469,87.0,71.0,13,73.38461538,24.59686804,87.0,87.0,13.0,88.46153846,14.88734819,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,131706,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""SZKOŁA W CHMURZE""",Warszawa,ul. Zbigniewa Romaszewskiego 23,524,47.85305344,25.02341213,50.0,62.0,525,28.76571429,24.20956847,20.0,10.0,507.0,69.31952663,29.04639004,82.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,272093,dla młodzieży,Nie,SZKOŁA PODSTAWOWA EDUVENTURA,Warszawa,ul. Na Skraju 32,8,58.625,13.7107394,58.0,58.0,8,56.25,20.56544432,63.5,40.0,8.0,88.875,16.25144224,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,30973,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 94 IM. I MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO,Warszawa,ul. Cietrzewia 22a,90,70.78888889,14.13545145,71.0,69.0,90,71.68888889,27.62110483,83.0,100.0,99.0,88.31313131,17.56238316,95.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,40908,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 139 IM. LUDWIKI WAWRZYŃSKIEJ,Warszawa,ul. Syreny 5/7,55,68.92727273,15.03191096,71.0,80.0,55,66.81818182,26.62814021,77.0,53.0,55.0,83.67272727,17.99399349,91.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,41174,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 148 IM. HUGONA KOŁŁĄTAJA,Warszawa,ul. Ożarowska 69,22,74.0,11.29360237,74.5,73.0,22,62.72727273,27.53870304,66.5,70.0,27.0,65.81481481,30.5699405,69.0,95.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,25442,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 25 IM. KOMISJI EDUKACJI NARODOWEJ,Warszawa,ul. Grzybowska 35,27,69.33333333,16.08542013,73.0,73.0,27,65.03703704,31.20835771,80.0,93.0,27.0,82.7037037,26.70804403,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,40717,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 132 IM. SÁNDORA PETŐFIEGO,Warszawa,ul. Grabowska 1,66,69.45454545,13.98503726,69.0,69.0,66,67.46969697,27.26092758,77.0,97.0,74.0,82.36486486,22.50319757,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,40716,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 26 IM. MIROSŁAWA BIERNACKIEGO,Warszawa,ul. Miedziana 8,34,64.67647059,19.96720928,69.0,69.0,34,49.0,32.64695284,41.5,17.0,40.0,73.925,27.50035227,87.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,41126,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 234 IM. JULIANA TUWIMA,Warszawa,ul. Esperanto 5,34,69.05882353,16.31480954,70.0,78.0,34,49.20588235,29.19586938,43.0,17.0,37.0,81.91891892,20.84483004,89.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,42063,dla młodzieży,Tak,SZKOŁA PODSTAWOWA INTEGRACYJNA NR 317 IM. EDMUNDA BOJANOWSKIEGO,Warszawa,ul. Deotymy 37,14,66.64285714,19.47381811,65.5,87.0,14,52.78571429,28.47600135,58.0,63.0,14.0,76.92857143,24.84944462,89.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,41455,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 222 IM. JANA BRZECHWY,Warszawa,ul. Esperanto 7a,50,76.26,13.82289405,80.0,82.0,50,74.74,24.33911256,83.0,97.0,55.0,83.23636364,24.23968469,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,42185,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 221 Z ODDZIAŁAMI INTEGRACYJNYMI IM. BARBARY BRONISŁAWY CZARNOWSKIEJ,Warszawa,ul. Ogrodowa 42/44,53,74.66037736,17.64850028,80.0,82.0,53,73.26415094,34.20203621,93.0,100.0,63.0,79.3015873,28.36420443,96.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,41649,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 236 Z ODDZIAŁAMI INTEGRACYJNYMI IM. IRENY SENDLEROWEJ,Warszawa,ul. Elekcyjna 21/23,29,56.24137931,17.95138103,58.0,80.0,29,29.4137931,17.71326649,23.0,13.0,30.0,61.23333333,32.53785829,76.5,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,40898,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 238 IM. CHRISTO BOTEWA,Warszawa,ul. Redutowa 37,33,70.6969697,15.25636449,71.0,71.0,33,68.48484848,28.62518621,77.0,93.0,38.0,77.15789474,29.65550123,94.0,96.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,42023,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 225 IM. JÓZEFA GARDECKIEGO,Warszawa,ul. Jana Brożka 15,65,80.96923077,13.07842525,80.0,78.0,65,67.70769231,28.63012028,77.0,100.0,69.0,84.97101449,23.73401584,95.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,25025,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA NR 7 IM. KS. KARD. STEFANA WYSZYŃSKIEGO,Warszawa,ul. Ogrodowa 3a,13,83.15384615,11.31266243,82.0,80.0,13,83.61538462,15.01557377,87.0,87.0,11.0,91.0,8.800826407,93.0,89.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,70687,dla młodzieży,Nie,WALDORFSKA SZKOŁA PODSTAWOWA NR 71,Warszawa,ul. Żelazna 103B,12,80.91666667,5.040805712,82.0,84.0,12,67.41666667,19.023925,71.5,83.0,12.0,90.25,10.99336921,97.0,98.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,52983,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA IM. KS. PIOTRA SKARGI,Warszawa,ul. Józefa Bema 73/75,21,83.04761905,11.60244716,84.0,84.0,21,80.95238095,21.16933134,90.0,100.0,21.0,93.0,9.118270513,96.0,100.0
7,Mazowieckie,Warszawa,Warszawa,Gmina miejska,1465011,114664,dla młodzieży,Nie,SZKOŁA PODSTAWOWA AKADEMIA DOBREJ EDUKACJI IM. GEN. JÓZEFA SOWIŃSKIEGO,Warszawa,ul. Górczewska 13,4,,,,,4,,,,,11.0,81.18181818,22.39650209,87.0,85.0
